,metric,train/val,run,epoch,value
59,loss,val,2,4,0.20669359
60,binary_accuracy,train,3,0,0.6882425
61,auc,train,3,0,0.7673141
62,loss,train,3,0,0.59625065
63,binary_accuracy,val,3,0,0.82306826
64,auc,val,3,0,0.9034825
65,loss,val,3,0,0.6497423
66,binary_accuracy,train,3,1,0.81229186
67,auc,train,3,1,0.8809773
68,loss,train,3,1,0.45069388
69,binary_accuracy,val,3,1,0.8746023
70,auc,val,3,1,0.9488626
71,loss,val,3,1,0.33377403
72,binary_accuracy,train,3,2,0.86331075
73,auc,train,3,2,0.93076223
74,loss,train,3,2,0.34107983
75,binary_accuracy,val,3,2,0.8954545
76,auc,val,3,2,0.96140873
77,loss,val,3,2,0.26675949
78,binary_accuracy,train,3,3,0.8917074
79,auc,train,3,3,0.9492161
80,loss,train,3,3,0.2915613
81,binary_accuracy,val,3,3,0.91647726
82,auc,val,3,3,0.9706382
83,loss,val,3,3,0.23264381
84,binary_accuracy,train,3,4,0.9065567
85,auc,train,3,4,0.96220434
86,loss,train,3,4,0.25123963
87,binary_accuracy,val,3,4,0.9249432
88,auc,val,3,4,0.97701424
89,loss,val,3,4,0.21118352
90,binary_accuracy,train,4,0,0.6482568
91,auc,train,4,0,0.71195185
92,loss,train,4,0,0.6459714
93,binary_accuracy,val,4,0,0.76857954
94,auc,val,4,0,0.87884563
95,loss,val,4,0,0.67904586
96,binary_accuracy,train,4,1,0.7911227
97,auc,train,4,1,0.86143506
98,loss,train,4,1,0.48366702
99,binary_accuracy,val,4,1,0.8405114
100,auc,val,4,1,0.9211927
101,loss,val,4,1,0.3858168
102,binary_accuracy,train,4,2,0.84354025
103,auc,train,4,2,0.91406924
104,loss,train,4,2,0.38839644
105,binary_accuracy,val,4,2,0.88357955
106,auc,val,4,2,0.9503147
107,loss,val,4,2,0.29829964
108,binary_accuracy,train,4,3,0.8641536
109,auc,train,4,3,0.93005353
110,loss,train,4,3,0.34608546
111,binary_accuracy,val,4,3,0.8989204
112,auc,val,4,3,0.9607169
113,loss,val,4,3,0.26870793
114,binary_accuracy,train,4,4,0.8954844
115,auc,train,4,4,0.95232815
116,loss,train,4,4,0.2821941
117,binary_accuracy,val,4,4,0.9242614
118,auc,val,4,4,0.9736039
119,loss,val,4,4,0.21461129
120,binary_accuracy,train,5,0,0.69383067
121,auc,train,5,0,0.76162684
122,loss,train,5,0,0.600212
123,binary_accuracy,val,5,0,0.75
124,auc,val,5,0,0.8744727
125,loss,val,5,0,0.64228827
126,binary_accuracy,train,5,1,0.7992037
127,auc,train,5,1,0.87302196
128,loss,train,5,1,0.46110347
129,binary_accuracy,val,5,1,0.8586933
130,auc,val,5,1,0.93259966
131,loss,val,5,1,0.3572393
132,binary_accuracy,train,5,2,0.85637385
133,auc,train,5,2,0.92700976
134,loss,train,5,2,0.35267144
135,binary_accuracy,val,5,2,0.9002842
136,auc,val,5,2,0.96069586
137,loss,val,5,2,0.26810578
138,binary_accuracy,train,5,3,0.88654244
139,auc,train,5,3,0.94716525
140,loss,train,5,3,0.29701346
141,binary_accuracy,val,5,3,0.9155682
142,auc,val,5,3,0.96929204
143,loss,val,5,3,0.23042229
144,binary_accuracy,train,5,4,0.9067147
145,auc,train,5,4,0.9586448
146,loss,train,5,4,0.26240957
147,binary_accuracy,val,5,4,0.93318176
148,auc,val,5,4,0.9763363
149,loss,val,5,4,0.19861093
150,binary_accuracy,train,6,0,0.62991035
151,auc,train,6,0,0.69739205
152,loss,train,6,0,0.63847274
153,binary_accuracy,val,6,0,0.5934659
154,auc,val,6,0,0.8127306
155,loss,val,6,0,0.683079
156,binary_accuracy,train,6,1,0.771076
157,auc,train,6,1,0.84248126
158,loss,train,6,1,0.5051168
159,binary_accuracy,val,6,1,0.8560795
160,auc,val,6,1,0.92512727
161,loss,val,6,1,0.46361923
162,binary_accuracy,train,6,2,0.83724177
163,auc,train,6,2,0.9092043
164,loss,train,6,2,0.39332548
165,binary_accuracy,val,6,2,0.87642044
166,auc,val,6,2,0.94872504
167,loss,val,6,2,0.3017813
168,binary_accuracy,train,6,3,0.87048787
169,auc,train,6,3,0.9365349
170,loss,train,6,3,0.32795754
171,binary_accuracy,val,6,3,0.90107965
172,auc,val,6,3,0.964587
173,loss,val,6,3,0.27224085
174,binary_accuracy,train,6,4,0.90223825
175,auc,train,6,4,0.95790607
176,loss,train,6,4,0.2662316
177,binary_accuracy,val,6,4,0.92590916
178,auc,val,6,4,0.975857
179,loss,val,6,4,0.21552151
180,binary_accuracy,train,7,0,0.66000706
181,auc,train,7,0,0.7309506
182,loss,train,7,0,0.6232132
183,binary_accuracy,val,7,0,0.56948864
184,auc,val,7,0,0.8084845
185,loss,val,7,0,0.67909986
186,binary_accuracy,train,7,1,0.80099
187,auc,train,7,1,0.87281984
188,loss,train,7,1,0.46375757
189,binary_accuracy,val,7,1,0.8557386
190,auc,val,7,1,0.9305054
191,loss,val,7,1,0.3451176
192,binary_accuracy,train,7,2,0.85499996
193,auc,train,7,2,0.91866964
194,loss,train,7,2,0.37278047
195,binary_accuracy,val,7,2,0.88693184
196,auc,val,7,2,0.95146936
197,loss,val,7,2,0.28883293
198,binary_accuracy,train,7,3,0.8773352
199,auc,train,7,3,0.9386785
200,loss,train,7,3,0.3245006
201,binary_accuracy,val,7,3,0.9071023
202,auc,val,7,3,0.9613506
203,loss,val,7,3,0.26006678
204,binary_accuracy,train,7,4,0.89899945
205,auc,train,7,4,0.9550025
206,loss,train,7,4,0.2754856
207,binary_accuracy,val,7,4,0.92715913
208,auc,val,7,4,0.97187614
209,loss,val,7,4,0.22271205
210,binary_accuracy,train,8,0,0.6294369
211,auc,train,8,0,0.68810683
212,loss,train,8,0,0.6590381
213,binary_accuracy,val,8,0,0.53818184
214,auc,val,8,0,0.74745005
215,loss,val,8,0,0.6901524
216,binary_accuracy,train,8,1,0.7602224
217,auc,train,8,1,0.8395183
218,loss,train,8,1,0.50825197
219,binary_accuracy,val,8,1,0.8414205
220,auc,val,8,1,0.9150837
221,loss,val,8,1,0.41697305
222,binary_accuracy,train,8,2,0.8354556
223,auc,train,8,2,0.9096197
224,loss,train,8,2,0.39003
225,binary_accuracy,val,8,2,0.88011366
226,auc,val,8,2,0.94839764
227,loss,val,8,2,0.29529727
228,binary_accuracy,train,8,3,0.87263274
229,auc,train,8,3,0.93365306
230,loss,train,8,3,0.3330661
231,binary_accuracy,val,8,3,0.9029545
232,auc,val,8,3,0.96717125
233,loss,val,8,3,0.26399073
234,binary_accuracy,train,8,4,0.89222383
235,auc,train,8,4,0.9513374
236,loss,train,8,4,0.28711873
237,binary_accuracy,val,8,4,0.92414767
238,auc,val,8,4,0.97368926
239,loss,val,8,4,0.21506652
240,binary_accuracy,train,9,0,0.6189777
241,auc,train,9,0,0.6777104
242,loss,train,9,0,0.66498566
243,binary_accuracy,val,9,0,0.5657954
244,auc,val,9,0,0.6290864
245,loss,val,9,0,0.690384
246,binary_accuracy,train,9,1,0.7658966
247,auc,train,9,1,0.83967054
248,loss,train,9,1,0.52025956
249,binary_accuracy,val,9,1,0.85090905
250,auc,val,9,1,0.91130203
251,loss,val,9,1,0.5029632
252,binary_accuracy,train,9,2,0.835312
253,auc,train,9,2,0.90393823
254,loss,train,9,2,0.40240365
255,binary_accuracy,val,9,2,0.8776136
256,auc,val,9,2,0.94522405
257,loss,val,9,2,0.323518
258,binary_accuracy,train,9,3,0.8706062
259,auc,train,9,3,0.9340322
260,loss,train,9,3,0.33357283
261,binary_accuracy,val,9,3,0.89829546
262,auc,val,9,3,0.95997375
263,loss,val,9,3,0.26735833
264,binary_accuracy,train,9,4,0.88431144
265,auc,train,9,4,0.94570756
266,loss,train,9,4,0.30412897
267,binary_accuracy,val,9,4,0.9123295
268,auc,val,9,4,0.9667689
269,loss,val,9,4,0.2381323
270,binary_accuracy,train,10,0,0.69515413
271,auc,train,10,0,0.762701
272,loss,train,10,0,0.60582256
273,binary_accuracy,val,10,0,0.8033523
274,auc,val,10,0,0.8695426
275,loss,val,10,0,0.6613712
276,binary_accuracy,train,10,1,0.8030523
277,auc,train,10,1,0.87586254
278,loss,train,10,1,0.46022463
279,binary_accuracy,val,10,1,0.8536364
280,auc,val,10,1,0.9370048
281,loss,val,10,1,0.3534761
282,binary_accuracy,train,10,2,0.8535581
283,auc,train,10,2,0.92188394
284,loss,train,10,2,0.3628383
285,binary_accuracy,val,10,2,0.88693184
286,auc,val,10,2,0.9553953
287,loss,val,10,2,0.285818
288,binary_accuracy,train,10,3,0.8808572
289,auc,train,10,3,0.9439025
290,loss,train,10,3,0.3086275
291,binary_accuracy,val,10,3,0.9105682
292,auc,val,10,3,0.9676613
293,loss,val,10,3,0.2417432
294,binary_accuracy,train,10,4,0.90031934
295,auc,train,10,4,0.9574297
296,loss,train,10,4,0.26575834
297,binary_accuracy,val,10,4,0.9246024
298,auc,val,10,4,0.9746631
299,loss,val,10,4,0.21254057
